indice_tiempo,m_animales_vivos,m_carne_despojos_comestibles,m_pescados_crustaceos_moluscos_demas_invertebrados,m_leche_productos_lacteos_huevos_ave_miel_natural,m_demas_productos_origen_animal_ncp,m_plantas_vivas_productos_floricultura,m_hortalizas_plantas_raices_tuberculos_alimenticios,m_frutas_frutos_comestibles,m_cafe_te_yerba_mate_especias,m_cereales,m_productos_molineria_malta_almidon,m_semillas_frutos_oleaginosos_semillas_frutos,m_gomas_resinas_demas_jugos_emtractos_vegetales,m_materias_trenzables_demas_productos_origen_vegetal_ncp,m_grasas_aceites_animales_vegetales_,m_preparaciones_carne_pescado_crustaceos_moluscos,m_azucares_articulos_confiteria,m_cacao_preparaciones,m_preparaciones_base_cereales_leche_productos_pasteleria,m_preparaciones_hortalizas_frutas_otros_frutos_demas,m_preparaciones_alimenticias_diversas,m_bebidas_liquidos_alcoholicos_vinagre,m_residuos_desperdicios_industrias_alimentarias,m_tabaco_sucedaneos_tabaco_elaborados,m_sal_azufre_tierras_piedras_yesos_cales_cementos,m_minerales_metaliferos_escorias_cenizas,m_combustibles_minerales_aceites_minerales_prod_destilacion,m_productos_quimicos_inorganicos_compuestos_inorganicos,m_productos_quimicos_organicos,m_productos_farmaceuticos,m_abonos,m_extractos_curtientes_tintoreos_taninos_pigmentos,m_aceites_esenciales_resinoides_preparaciones_perfumeria,m_jabon_agentes_superficie_organicos_preparaciones_lavar,m_materias_albuminoideas_productos_base_almidon,m_polvoras_emplosivos_articulos_pirotecnia_fosforos,m_productos_fotograficos_cinematograficos,m_productos_diversos_industrias_quimicas,m_plastico_manufacturas,m_caucho_manufacturas,m_pieles_emcepto_peleteria_cueros,m_manufacturas_cuero_articulos_guarnicioneria_talabarteria,m_peleteria_confecciones_peleteria,m_madera_carbon_vegetal_manufacturas_madera,m_corcho_manufacturas,m_manufacturas_esparteria_cesteria,m_pastas_madera_otras_materias_fibrosas_celulosicas,m_papel_carton_manufacturas_pasta_celulosa_papel_carton,m_productos_editoriales_prensa_demas_industrias_graficas,m_seda,m_lana_pelo_fino_ordinario_hilados_tejidos_crin,m_algodon,m_demas_fibras_temtiles_vegetales_hilados_papel,m_filamentos_sinteticos_artificiales,m_fibras_sinteticas_artificiales_discontinuas,m_guata_fieltro_telas_sin_tejer_hilados_especiales,m_alfombras_demas_revestimientos_suelo_materia_temtil,m_tejidos_especiales_superficies_textiles,m_telas_impregnadas_recubiertas_revestidas,m_tejido_punto,m_prendas_complementos_accesorios_vestir_punto,m_prendas_complementos_accesorios_vestir_emcepto_punto,m_demas_articulos_textiles_confeccionados,m_calzado_polainas_articulos_analogos_partes,m_sombreros_demas_tocados_sus_partes,m_paraguas_sombrillas_quitasoles_bastones_bastones,m_plumas_plumon_preparados_flores_artificiales,m_manufacturas_piedra_fraguable_cemento,m_productos_ceramicos,m_vidrio_manufacturas,m_perlas_piedras_preciosas_semipreciosas_metales_preciosos,m_fundicion_hierro_acero,m_manufacturas_fundicion_hierro_acero,m_cobre_manufacturas_cobre,m_niquel_manufacturas,m_aluminio_manufacturas,m_plomo_manufacturas,m_cinc_manufacturas,m_estano_manufacturas,m_demas_metales_comunes_manufacturas,m_herramientas_utiles_articulos_cuchilleria,m_manufacturas_diversas_metal_comun,m_reactores_nucleares_calderas_maquinas,m_maquinas_aparatos_material_electrico_partes,m_vehiculos_material_para_vias_ferreas_similares_partes,m_vehiculos_automoviles_tractores_demas_vehiculos,m_aeronaves_vehiculos_espaciales_partes,m_barcos_demas_artefactos_flotantes,m_instrumentos_aparatos_optica_fotografia_cinematografias,m_aparatos_relojeria_partes,m_instrumentos_musicales_partes_accesorios,m_armas_municiones_partes_accesorios,m_muebles_mobiliario_medicoquirurgico_articulos_cama,m_juguetes_juegos_articulos_recreo_deporte_partes,m_manufacturas_diversas,m_objetos_arte_coleccion_antiguedades,m_resto,m_total
1991-09-01,0.396535,4.621477,0.609245,10.886611,0.209515,0.313789,1.068346,5.530813,3.177922,1.123407,0.219989,1.751321,0.939594,0.04478,1.542528,0.093465,0.458089,5.197099,0.214121,1.378405,1.808343,3.733329,0.717109,0.039296,3.660817,12.465545,56.447512,16.162785,68.708915,6.851002,2.96089,9.880848,1.960627,3.898341,1.084734,0.347972,4.518884,22.647467,35.524522,17.405767,0.069546,4.804977,0.0,4.618325,0.42248,0.029396,4.287262,19.331274,2.515814,0.174354,8.847173,0.017187,0.510149,0.393883,5.005493,9.46769,0.188314,1.526167,1.667079,5.528426,4.930391,1.838144,0.494477,3.945526,0.215897,0.320196,0.163378,1.376964,2.921144,3.828075,0.748085,0.0,29.589867,11.53054,1.170102,2.255755,0.098463,0.480763,0.350481,0.688199,4.264198,1.873332,121.471733,81.727787,0.050178,59.879963,5.595455,0.130731,19.125075,1.415922,13.488692,0.619693,1.144688,0.094377,0.388503,6.913675,3.111736,768.24893
1991-10-01,0.513086,5.725143,1.149363,10.935652,0.236988,0.444386,3.225747,8.375732,4.153403,0.382954,0.428581,1.518191,1.924653,0.22362,1.027914,0.743788,1.803882,3.370263,0.73179,3.640949,1.748482,7.727306,0.980585,0.154199,4.373571,16.284862,28.41854,12.797845,76.820564,6.271103,2.151693,11.175157,2.169035,5.067049,1.831003,0.717804,7.785528,24.533181,44.185526,21.851271,0.201554,1.192095,0.936983,6.609929,1.103998,0.178073,3.674063,19.392996,2.305123,0.030902,9.055379,0.0,0.377549,0.241299,6.896376,8.7967,1.094295,1.820619,1.973466,5.499844,6.453332,2.871591,1.106515,4.396834,0.217628,0.624693,0.238878,2.22159,2.624565,5.390524,0.322657,0.0,47.727692,11.103179,0.945989,2.061807,0.079365,0.284976,0.280487,0.862641,5.589623,2.309489,155.143592,116.094285,0.012501,92.100043,0.629607,0.841491,26.760505,2.033437,25.795844,1.178093,1.683979,0.058594,0.478517,13.197294,4.176316,936.879785
1991-11-01,0.340103,6.157928,1.160678,8.245109,0.33282,0.199534,0.261347,8.325424,2.809273,1.17008,0.566017,2.156443,1.595457,0.091044,1.471495,0.8346,1.937463,2.768368,0.602166,4.138607,2.567252,11.672235,1.403273,0.116261,5.954562,16.498517,34.516038,26.514591,70.398685,7.989388,8.795222,13.249791,2.89019,4.62292,2.215559,0.419175,6.467316,27.077588,47.8807,23.798644,0.140249,1.715057,0.021232,5.365566,1.421072,0.243859,2.522262,27.128115,3.373023,0.052712,10.856653,0.007963,0.952691,0.168527,8.064127,8.712614,0.531099,1.85181,5.200405,5.660406,7.452449,4.081764,0.960898,6.872604,0.270496,0.638565,0.333776,2.274792,4.514069,4.462933,0.223068,0.0,59.025635,14.175578,1.076333,2.640084,0.105364,0.829154,0.731499,1.194946,6.984447,3.34164,166.810891,117.477366,0.292223,118.277055,0.828784,3.753499,21.847433,2.615779,26.761478,0.824612,1.945988,0.054967,0.794169,20.024938,6.201484,1054.902065
1991-12-01,1.683734,5.501868,3.069552,6.674058,0.350939,0.27,0.455401,8.816762,2.879851,1.110438,0.681103,2.423201,0.707054,0.0608,0.881395,2.354266,1.650018,2.389764,0.323742,3.000219,2.772071,10.767729,0.717669,0.092546,3.040634,5.237388,22.134832,12.961711,44.854149,8.301896,1.241504,9.180128,2.287699,3.97649,2.256244,0.351502,7.799953,15.674936,40.214424,18.889887,0.191133,1.501895,0.201934,7.043017,1.004842,0.112339,3.034274,22.420944,5.11609,0.025446,8.427134,0.003076,0.645464,0.077281,6.633687,7.73266,0.385463,2.254908,2.368079,4.088314,8.489568,3.068446,0.88487,7.491093,0.343207,0.494243,0.372544,1.526932,3.496076,4.741815,0.798733,0.0,56.589656,8.33787,0.7175,2.600096,0.068466,1.427573,0.198023,0.451108,7.218189,2.49505,152.761324,147.112751,0.037105,111.728741,0.60352,5.799544,44.008945,3.31481,33.187581,1.349507,2.544465,0.144616,0.643102,12.448736,4.892487,963.693829
1992-01-01,1.81532,4.128335,0.885762,3.304911,0.446268,0.161879,0.348279,4.277417,2.419455,0.351017,0.715058,3.546239,2.046192,0.140626,0.818806,0.99413,0.942298,4.55538,0.391366,2.514047,1.780596,8.677505,0.79368,0.778144,2.579885,11.661124,19.295184,9.662349,58.584142,10.320654,5.146195,10.140561,2.315298,4.089781,2.15264,0.562042,6.020636,20.03897,40.39438,22.798758,0.129487,1.401312,0.12486,4.931646,0.926587,0.051035,4.15261,27.003283,3.339717,0.145524,1.99789,6.41842,0.228683,12.471749,13.315014,1.073267,0.782313,1.585862,1.766218,1.167174,5.775203,6.440897,2.925131,4.227066,0.210244,0.259324,0.147349,2.410903,3.162971,4.10611,0.59447,50.874085,10.203387,10.570564,0.374633,2.357448,0.031342,0.509354,0.356699,0.722776,6.884626,1.89377,158.977906,120.610625,0.204374,96.613676,0.23607,6.049899,29.768673,3.778508,2.316224,0.777483,2.498024,4.846058,5.139773,0.052697,0.429905,902.946207
1992-02-01,5.726002,5.498047,2.229074,2.922589,0.235304,0.431658,0.368529,3.176853,4.630122,0.328065,0.3338,3.891441,1.411798,0.089568,1.079515,2.218915,1.252115,4.318958,0.656373,2.268976,2.9602019999999998,10.527037,0.664372,0.08237,2.808351,18.910395,17.679021,10.875515,56.89843,13.503519,6.510834,9.975788,3.029025,3.778504,2.861045,0.161633,6.743293,23.627704,37.744832,18.736249,0.225541,2.142459,0.066087,5.073791,0.879236,0.117052,2.379238,22.449312,3.726849,0.259285,2.029214,8.598689,0.592354,11.017373,11.227359,1.338297,0.945338,2.090535,2.100287,2.16499,4.554623,8.298116,2.346169,4.322016,0.156441,0.23189,0.305705,1.612928,3.840839,2.590534,2.431892,37.290916,9.158837,8.398889,0.393216,2.901851,0.020648,0.340828,0.154203,0.625637,7.215043,2.094772,154.085148,127.182828,0.026049,110.504737,0.269915,6.903767,25.402588,2.124815,1.832509,0.780838,2.049066,5.05173,7.180797,0.112326,0.825604,914.187817
1992-03-01,5.606745,8.961991,2.578513,8.993577,0.380774,0.297992,0.421845,4.93217,5.526589,0.100547,0.508734,4.447214,1.923071,0.149069,1.625064,3.616125,2.634092,7.154166,0.914369,3.496699,3.00254,6.390905,0.783042,0.08466,2.965924,4.80826,19.805495,9.310911,55.294302,10.172502,8.41551,11.452983,2.710166,4.771591,2.519163,0.111507,4.810233,21.611491,41.145172,19.373577,0.253636,1.989858,0.192323,5.172887,0.607259,0.090831,3.895646,25.600934,4.22831,0.170638,1.508592,7.061074,0.340851,10.483246,13.259738,2.117961,1.00013,3.040217,2.536921,1.448157,11.177285,16.247713,3.329708,9.76314,0.351416,0.451514,0.473002,2.527537,4.987362,3.625684,1.006212,53.049914,13.711097,10.873417,0.737535,3.660023,0.027734,0.034819,0.496992,0.678714,8.164366,3.417693,177.942602,160.603175,0.066615,142.667618,0.993982,4.665973,29.557164,5.961303,1.738969,1.420098,3.065446,7.117049,6.462565,0.000742,0.473154,1070.337821
1992-04-01,4.402328,9.72578,2.732711,14.169109,0.287561,0.302207,0.940592,5.080233,5.351868,0.068987,0.457216,3.806825,1.147079,0.092118,2.022875,2.971339,3.040548,8.959304,1.594272,4.260997,3.584572,7.204663,0.840193,0.218023,2.746518,4.310896,35.314662,19.405317,50.016231,8.35004,12.524457,10.668034,2.761982,4.821274,2.768137,0.197967,4.906479,17.695429,40.197881,19.209482,0.168758,1.86346,0.192603,6.147923,0.523361,0.109026,1.378183,25.175558,4.121327,0.103408,0.896737,6.548078,0.162121,7.380343,11.566885,3.083793,1.456208,1.48355,2.515789,1.153106,11.320088,15.747811,3.494972,8.991211,0.180166,0.308466,0.397801,3.04219,4.061174,4.38091,1.219531,51.310635,11.683129,8.618281,0.414498,3.28703,0.003485,0.211618,0.328224,0.429502,8.65117,2.457571,193.415768,185.25102,0.010577,179.581911,28.804168,2.575247,33.836638,4.827616,2.078819,2.112285,3.343668,9.641388,4.310952,0.028994,0.497252,1186.042169
1992-05-01,2.754944,9.205175,0.979327,18.706193,0.392129,0.213031,0.399236,4.244955,5.545679,0.158903,0.874524,2.477947,1.309257,0.025113,1.740981,2.114597,3.081183,8.081429,2.01818,4.534803,3.906212,7.155142,1.033686,0.329906,2.030063,4.006449,29.270969,11.37626,58.084807,10.841246,1.37857,10.074022,2.196296,6.54275,2.419041,0.172039,4.180819,17.842942,43.234206,19.330159,0.275668,2.133753,0.271226,6.042496,0.339628,0.115828,5.203431,22.834489,4.398807,0.918714,0.623981,6.152604,0.147579,7.986169,11.305959,2.432242,1.350469,1.169753,2.886219,0.82004,10.800314,17.295424,4.202764,10.653506,0.242441,0.511034,0.636933,2.208252,5.416557,4.59326,1.048446,41.374564,13.826164,9.746816,0.569136,3.603421,0.017317,0.408816,0.369752,0.765526,7.787527,2.774001,178.807351,187.410779,0.074403,144.435324,0.200558,8.847422,36.666435,6.435033,2.163792,1.872724,3.778994,13.872606,4.410026,0.041236,1.31932,1110.860199
1992-06-01,4.062234,8.111033,1.700881,22.906389,0.435657,0.449367,0.581074,5.741763,6.62775,0.365806,0.6011,3.035813,1.69337,0.131795,1.739152,2.344384,4.076478,9.028369,3.103394,5.639732,4.575519,6.262686,0.952358,0.326721,3.124357,6.179457,38.256588,17.668292,67.152811,11.034135,4.936173,11.542738,3.30787,4.600387,2.101068,0.224253,5.742056,20.02555,48.431149,25.470529,0.212329,1.944837,0.336327,7.661258,1.274339,0.154877,3.386612,31.592657,4.184304,0.25708,1.208426,7.833395,0.757949,9.507957,13.865042,3.057385,1.371456,1.31045,2.794165,1.023228,9.77082,15.337691,4.61214,14.06639,0.632409,0.877572,1.062374,1.732754,4.844011,5.836797,0.960765,35.865577,16.20321,17.190919,0.744326,4.879283,0.031727,0.355845,0.366883,2.451412,7.851377,4.539043,228.878487,191.737665,0.00506,161.387148,1.134012,4.986423,42.890968,6.971443,4.409072,2.186553,4.272821,20.903616,6.103884,0.100067,0.529233,1284.734088
1992-07-01,3.288083,12.520503,1.774938,21.856301,0.638175,0.318166,1.12344,6.429568,6.291489,1.196886,0.66743,2.557355,1.876256,0.067996,2.88089,2.262077,2.893746,10.044648,2.762667,5.822386,4.140331,4.333306,0.907307,1.880101,3.103748,4.345351,66.128394,23.6285,81.029921,14.782377,6.112391,12.947139,4.577239,5.607126,2.657946,0.225803,5.994291,27.399198,54.259911,24.498741,0.206766,1.813562,0.153273,9.079304,0.89732,0.091037,4.485144,36.362661,7.016035,0.149299,0.854561,7.451641,0.607304,10.373445,14.261864,2.339662,1.649259,1.695064,2.950676,1.261178,7.758675,8.954493,3.956336,10.457953,0.565093,0.417443,0.896834,2.399058,5.01364,7.214312,1.568123,36.27829,20.29091,12.175735,0.987967,6.380041,0.067964,0.78081,0.515961,1.293621,9.866655,3.902508,225.532986,208.948221,0.221009,234.14497,1.130978,4.217842,57.734043,8.816858,4.937333,1.444033,5.76789,18.370614,6.872022,0.105371,0.442362,1459.96013
1992-08-01,2.767793,10.66085,4.231966,12.355968,0.536046,0.335544,1.625395,6.624756,3.803162,1.438769,1.10778,1.956572,2.101658,0.186158,1.531901,1.79378,2.239411,6.340805,3.469088,6.997477,4.102338,4.935071,1.006578,1.209056,2.900079,5.912532,56.306784,14.672149,69.923261,13.473337,6.407978,12.395383,4.255319,5.87306,2.921738,0.499174,5.68839,25.623328,51.489167,22.566496,0.296904,1.741747,0.031547,7.621257,0.95149,0.227653,4.607886,34.552581,5.554156,0.402501,1.060289,6.596299,0.511279,10.319607,16.298856,2.021402,1.747757,1.46935,2.708242,1.592651,10.213745,12.738937,3.001409,11.502007,0.885286,0.682017,1.383722,2.868656,4.655519,6.361297,1.144368,36.92459,16.641197,15.833455,0.896067,5.907069,0.024446,0.733895,0.62185,0.959086,10.466051,4.678472,258.398837,211.133241,0.232219,214.97496,36.845209,3.460663,32.874484,6.018071,2.652702,1.353015,8.824198,13.082564,5.702524,0.034772,0.361879,1429.65203
1992-09-01,1.895993,16.01708,0.9382,7.812043,0.508538,0.470859,2.921845,7.933279,4.16725,0.867725,1.034787,3.92328,1.540189,0.189705,1.635215,1.587194,1.289081,4.210923,2.059497,6.494872,4.629276,9.128121,0.637843,0.148315,2.662731,8.516584,25.321675,27.482611,66.801594,15.027067,9.821042,13.239698,4.608287,6.47871,3.372561,0.976177,7.259361,34.568762,51.429235,18.996716,0.39224,2.012047,0.066571,8.740536,0.854865,0.293886,2.538151,34.498452,7.612064,0.128258,0.836871,6.944011,0.338298,8.075631,14.345812,3.828937,1.419127,1.155139,2.91394,1.13696,13.836794,17.619513,3.559203,12.737449,0.923391,0.731764,1.736212,2.616013,5.801969,6.501691,1.267682,52.544177,23.601374,11.973815,0.707581,5.416299,0.010123,0.831925,1.057232,0.523719,7.884693,4.813379,258.44841,218.172136,0.0943,215.445875,9.625172,27.856839,37.721332,5.989213,2.839475,1.073143,7.435467,19.169151,6.935644,0.004761,0.89944,1465.142073
1992-10-01,2.406878,15.646154,3.455319,8.899569,0.476596,0.261494,3.294148,9.951846,3.120477,3.124875,1.011101,2.917281,2.162901,0.084197,1.46606,3.222459,2.130736,3.620171,3.51879,9.080239,4.154065,15.050023,1.302806,0.135836,3.880671,15.400331,29.051458,16.417455,86.553782,17.018395,3.840716,14.026606,5.674121,6.982685,3.256625,2.697683,11.248888,28.635886,62.282374,22.597544,0.168072,2.766761,0.052192,8.083177,0.852852,0.234673,8.312542,38.08278,7.292397,0.301341,0.767229,6.749534,0.436137,7.499716,12.811557,1.997845,1.92822,1.371055,3.051432,0.995607,14.456832,22.081912,5.162565,15.695097,1.181966,1.136337,2.384194,2.762513,7.019753,5.499659,3.463224,40.75895,18.776333,11.468236,0.388928,7.116581,0.242333,1.079384,0.62571,1.081012,10.634157,5.169169,283.454642,213.04489,0.191546,194.245745,4.150456,7.642614,46.805577,6.943648,2.245217,1.745374,10.711094,26.18863,6.925244,0.039264,0.483698,1516.816844
1992-11-01,1.517905,12.487876,1.335975,4.065165,0.371525,0.175037,0.601849,9.448908,1.265511,0.278856,0.924968,3.836947,1.624806,0.096697,1.038949,1.679908,1.947919,2.125936,2.4925,9.147181,2.845662,18.379749,0.742779,0.243021,3.134998,62.998808,72.413543,10.606644,45.412681,14.652493,1.481958,10.332228,3.893651,7.163807,1.41034,0.898409,8.859467,24.80883,43.823883,15.778855,0.089898,2.387468,0.001402,6.50448,1.440919,0.310499,2.299942,29.384614,5.857282,0.256259,1.13176,3.992847,0.358114,4.377237,10.575636,1.290625,1.168389,1.845271,1.851174,0.48735,7.063023,12.666217,3.525196,7.646561,0.719518,0.358801,1.527029,2.079173,5.250149,6.605875,2.377954,32.108915,13.837468,10.555145,1.197131,4.640624,0.039696,0.297914,0.379671,1.3084,7.177288,3.691821,227.567844,180.356425,0.031187,160.440206,7.714895,8.473228,32.608671,5.756921,2.09336,1.266259,8.112934,23.168672,8.464826,0.024201,0.602241,1273.692829
1992-12-01,1.55513,10.510053,1.650903,5.268363,0.454628,0.382522,0.373751,11.966241,2.557163,0.163346,0.877545,2.500562,2.134852,0.13093,1.510636,2.75576,1.893735,2.428795,2.707616,7.673662,2.526685,16.201493,0.694407,0.097836,2.504897,3.904436,15.440377,20.638256,44.087834,16.800008,1.873569,11.9546,2.532313,3.911579,2.968919,0.29774,8.012408,18.568018,44.207628,15.170576,0.17452,3.107015,0.009426,5.96617,1.060169,0.226441,1.068986,32.822758,7.174265,0.089609,1.602285,2.867716,0.228066,4.820759,10.07633,2.198451,1.307643,1.418832,1.992268,0.490532,6.912589,9.78275,3.350517,7.037879,0.507207,0.423164,0.854611,1.645249,4.615186,5.225735,1.703037,32.663036,14.911268,9.971115,0.316088,8.016205,0.211599,1.193959,0.610581,0.7748,7.180495,4.992621,243.182012,186.073653,0.290242,163.599406,91.384221,5.749552,36.52682,4.850035,3.251909,0.857254,7.290839,14.670831,5.362223,0.436734,0.364526,1257.381961
1993-01-01,1.240086,6.509841,1.327005,2.837549,0.380307,0.227244,0.429779,8.06393,2.504322,0.171568,0.812152,5.907846,1.503059,0.20264,0.723243,2.659289,1.561878,2.10589,1.60994,4.800507,3.883649,11.309157,0.83104,0.450914,2.242793,11.304219,13.527579,15.652396,51.268765,16.801197,4.646866,8.246719,3.369517,3.981802,2.813379,0.094765,7.737325,17.50194,47.700282,15.180955,0.557775,2.967937,0.040309,6.332862,0.729118,0.178337,3.550075,27.256282,6.148321,0.111773,2.266907,3.335604,0.279921,5.660267,11.596178,1.567064,0.934334,2.023967,1.745731,0.301174,4.801206,6.763707,1.795597,5.877018,0.254885,0.301295,0.365855,1.806269,3.934568,4.729411,0.742723,33.323856,13.534228,8.460135,0.426672,7.085459,0.137661,0.164733,0.246605,1.143809,6.24337,3.33556,224.0711,139.854214,0.352325,152.752622,0.396099,1.961545,30.342348,2.435642,1.335651,1.0721,4.938628,5.349862,5.866011,0.007497,0.729912,1038.647448
1993-02-01,1.058788,10.58545,1.348835,3.296477,0.337629,0.287778,0.296313,7.203495,2.138579,0.226029,0.785102,4.477168,1.188312,0.015426,0.929629,2.934766,1.131737,4.811813,1.46567,3.732069,2.637512,4.713908,0.882028,0.275068,2.895036,10.329349,11.069655,17.142235,45.642938,14.577619,2.999309,7.752067,3.135932,4.549458,2.362048,0.092361,7.844909,14.439398,40.849545,13.504514,0.120766,1.999694,0.00861,5.185292,0.339627,0.199681,1.646288,24.713538,5.718636,0.100387,1.088893,3.906858,0.17132,5.728323,10.791838,1.091251,0.660981,1.698626,1.886844,0.252003,6.460558,9.603503,2.230743,7.616092,0.328945,0.137647,0.771842,1.450237,3.989357,3.006228,1.441343,16.863162,11.332787,4.05848,0.334761,4.84552,0.067094,0.764939,0.218003,0.875574,5.688809,3.200057,179.509532,119.760065,0.041316,131.154148,8.482455,4.584934,25.006653,2.005918,1.320128,0.645479,3.525009,4.368133,8.207112,0.002287,0.451324,897.605584
1993-03-01,1.609277,14.165659,2.960211,5.584898,0.451134,0.466877,0.928073,9.239547,4.29658,0.921903,0.984201,4.606268,2.069894,0.15928,1.546623,5.543136,2.072805,8.229681,2.538448,8.757294,4.364605,5.490661,1.049818,0.503171,3.526959,9.86679,19.999102,10.883151,61.951331,16.269608,8.229949,12.127304,3.486903,5.645736,3.312316,0.211248,7.883115,20.875195,59.005245,22.705448,0.122269,1.688883,0.243606,7.09366,0.510992,0.188654,3.787206,34.104845,8.218108,0.198652,1.420537,5.459838,0.209852,6.900416,18.906693,2.29409,1.369958,1.58398,3.518901,0.752855,12.815888,19.454221,3.428963,13.043335,0.535174,0.453675,0.969983,2.290646,6.077072,5.310288,2.669539,30.669145,19.330284,10.623997,0.734209,5.438903,0.126086,0.591608,0.41573,0.499971,8.698264,4.486382,248.320271,196.65102,0.140476,196.371236,0.911833,14.159146,35.762394,4.335008,1.632175,1.650298,5.558318,7.448287,7.180083,0.018112,1.033198,1322.928657
1993-04-01,1.509588,10.670585,1.394359,7.427217,0.417769,0.410939,0.826705,5.752809,5.210215,0.169943,0.798761,3.510912,1.587576,0.026235,1.424935,2.466691,1.827543,9.560796,3.12327,8.323078,2.654723,3.898749,0.93282,0.050738,2.111438,11.702656,19.850374,16.24509,55.608538,14.741812,9.930023,13.025251,3.720314,5.114606,2.816458,0.228055,8.129194,18.801889,51.025949,19.89442,0.525759,2.166873,0.166115,6.314208,0.357338,0.115639,2.199654,30.383016,7.070629,0.181901,0.595312,4.829291,0.278388,7.492253,13.475445,1.729578,1.480413,1.602327,2.627312,0.815049,14.512989,22.290989,3.919226,11.955905,0.26153,0.332379,1.031834,2.467005,4.896291,5.618814,1.842479,22.126769,14.975261,7.858506,0.242277,5.873841,0.128555,0.07264,0.585641,0.818391,7.109699,4.626612,223.153759,192.934089,0.665361,175.006607,3.353009,0.201358,34.389504,4.099296,1.57044,2.169985,5.476343,12.307977,6.00034,0.109968,0.495318,1206.81051
1993-05-01,1.702431,10.533119,1.772894,7.82432,0.60404,0.320448,0.664276,7.089319,4.546446,0.148623,0.737812,1.920582,1.568091,0.165362,2.13237,2.598684,2.170573,10.300896,2.613902,8.265321,2.948624,2.493551,1.273615,0.100631,2.919466,7.733543,34.029793,15.368673,61.265454,14.008061,1.624754,11.415586,3.646751,6.416972,2.242598,0.17442,8.44682,22.804503,45.129554,18.368239,0.4707,2.10927,0.441261,6.167376,0.481193,0.183188,2.853607,31.153354,6.516937,0.145503,0.37698,5.12132,0.192876,5.937176,11.16052,2.465966,1.629863,1.077159,2.859775,0.831396,11.499788,17.822274,3.546849,12.425128,0.371786,0.530801,1.595695,2.42672,5.269516,5.487937,0.570196,19.764036,16.047818,9.161161,0.332322,4.193722,0.427768,0.675124,0.576349,0.580576,7.604611,4.690827,256.120994,236.436712,0.214912,149.908237,4.127437,4.723262,32.126408,3.900577,1.428293,2.136209,6.100018,12.370433,4.868332,0.041982,1.027061,1253.398408
1993-06-01,1.169383,10.656014,1.13562,7.05273,0.664964,0.479168,0.914336,7.372986,7.03024,0.397022,0.800078,2.176475,2.141045,0.231181,2.03175,2.033898,2.139045,10.347865,3.703539,11.288371,6.00932,4.650638,1.663348,1.339612,3.447122,9.786686,42.411211,20.323039,67.418649,18.534264,9.08046,12.130519,6.105928,6.039922,2.805043,0.18756,7.061588,21.867815,57.553514,21.385405,0.146828,1.856976,0.389412,8.503488,1.109936,0.201265,3.195416,34.370132,7.397161,0.084114,1.102434,9.346339,0.385318,8.484694,16.658325,3.45707,1.828033,1.063212,3.288685,0.687514,9.79197,12.563087,4.917881,11.232219,1.124792,0.766176,0.953494,2.19082,5.484869,6.372872,2.481092,26.401704,18.028778,10.922222,0.168998,6.367963,0.187389,0.787299,0.630456,0.665574,8.880225,4.923947,275.410198,211.920877,0.527956,193.714268,3.533375,14.467631,39.337364,4.679656,1.976585,1.916007,6.926459,16.766362,4.990019,0.05195,0.999982,1410.186221
1993-07-01,1.083981,9.171994,0.78671,6.349602,0.630438,0.413302,1.354298,7.249885,5.294003,0.261161,1.382279,1.974261,1.884851,0.192282,1.967287,2.054115,1.89879,9.246133,2.759929,8.321274,3.900548,3.29643,1.080617,1.421564,3.821025,11.74367,52.717218,11.15507,77.482074,17.427631,10.85431,12.895509,5.827104,6.537599,2.706012,0.704332,6.534737,20.532904,61.584103,19.647599,0.189102,1.814504,0.195528,8.30988,0.628442,0.102821,2.948442,45.936469,8.047427,0.203923,0.751679,7.867757,0.288967,10.20518,12.201313,2.886494,2.205153,1.212483,2.494884,0.928928,7.633101,9.70499,4.899078,8.507373,0.464547,0.6422,1.102068,3.117184,6.280057,7.010634,1.75941,22.697813,17.811112,11.761369,0.300897,6.3433,0.360709,0.269414,0.532664,1.595044,9.113309,5.394773,262.10221,227.991405,0.301731,227.54626,117.481499,4.796565,45.130981,4.767677,3.09524,1.35454,8.100184,16.013765,6.413458,0.045158,1.195143,1559.202869
1993-08-01,1.563658,10.30596,1.116932,7.971915,0.437121,1.167549,1.73673,10.544236,5.778225,0.811705,1.166627,2.003221,1.527743,0.107579,1.728401,1.985099,2.543435,8.716502,2.587979,10.203427,6.266111,5.304467,1.054985,0.87267,4.279697,7.687437,54.383899,17.162505,68.124708,17.500707,3.490953,13.328231,5.994069,6.246661,2.895877,0.487719,7.176403,33.680165,61.69159,23.92802,0.228106,2.306897,0.017698,10.19279,1.004958,0.324894,7.94407,47.762004,6.914232,0.174461,0.342933,9.216896,0.610095,9.782608,16.467488,2.576189,2.780982,2.071797,2.52307,1.194043,7.630905,13.076058,6.328241,11.363845,0.633569,0.576862,1.866955,3.12114,6.261117,6.544223,1.009009,25.149254,21.373888,9.693645,0.291694,7.451271,0.397269,1.231043,0.565689,0.778363,9.299155,5.127863,288.199585,254.39871,0.078781,217.815329,1.653791,19.667775,39.42525,4.995097,2.219262,0.805617,9.589727,13.038549,5.62453,0.028231,1.007119,1538.31554
